name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Lisboa, Portugal",2025-01-06,58.4,48,54.4,58.4,47.3,54.3,47.5,78.2,0.131,100,8.33,rain,0,0,29.5,10.9,282.8,1013.8,35.4,6.5,102.7,8.9,5,,2025-01-06T07:55:08,2025-01-06T17:30:17,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08532099999,08534099999,D7126,LPST,LPMT,08536099999,LPPT,08537099999"
"Lisboa, Portugal",2025-01-07,61.1,44.6,53.4,61.1,44.6,53.1,50.5,90.1,0.004,100,4.17,rain,0,0,27.5,15.5,196.1,1020.8,59,6.4,60,5.4,4,,2025-01-07T07:55:04,2025-01-07T17:31:14,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08532099999,08534099999,D7126,LPST,LPMT,08536099999,LPPT,08537099999"
"Lisboa, Portugal",2025-01-08,60.9,57.6,59.2,60.9,57.6,59.2,56.6,91.3,0.268,100,8.33,rain,0,0,38.3,23.9,205.5,1018.2,71.6,5.8,53.6,4.6,4,,2025-01-08T07:54:58,2025-01-08T17:32:11,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08532099999,08534099999,D7126,LPST,LPMT,08536099999,LPPT,08537099999"
"Lisboa, Portugal",2025-01-09,63,52,57.2,63,52,57.2,56.2,96.7,0.171,100,8.33,rain,0,0,13.9,9.7,217.2,1023.9,54.7,4.6,101.5,8.9,4,,2025-01-09T07:54:50,2025-01-09T17:33:09,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08532099999,08534099999,D7126,LPST,LPMT,08536099999,LPPT,08537099999"
"Lisboa, Portugal",2025-01-10,62.4,55.4,59,62.4,55.4,59,58.7,98.9,0.008,100,8.33,rain,0,0,17.7,10.2,191.8,1027.2,87.9,3.6,44.2,3.7,2,,2025-01-10T07:54:40,2025-01-10T17:34:09,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08532099999,08534099999,D7126,LPST,LPMT,08536099999,LPPT,08537099999,C6XU6"
"Lisboa, Portugal",2025-01-11,64.8,59,60.9,64.8,59,60.9,59.4,95,0.079,100,4.17,rain,0,0,13.2,7.5,298.9,1029.6,81.9,5.9,36.8,3.3,2,,2025-01-11T07:54:28,2025-01-11T17:35:09,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08534099999,D7126,LPMT,08536099999,LPPT"
"Lisboa, Portugal",2025-01-12,65.4,53.8,58.5,65.4,53.8,58.5,53.9,85.4,0,0,0,,0,0,19.7,9.7,358.6,1029.2,51.7,6.5,103.6,9,5,,2025-01-12T07:54:13,2025-01-12T17:36:10,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08534099999,D7126,LPMT,08536099999,LPPT"
"Lisboa, Portugal",2025-01-13,58,45.4,51.4,58,43.8,50.5,40,66.1,0,0,0,,0,0,25.3,10.2,30.4,1027.1,39.7,6.5,108.2,9.4,5,,2025-01-13T07:53:57,2025-01-13T17:37:13,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"08532099999,08534099999,D7126,LPST,LPMT,08536099999,LPPT,08537099999"
"Lisboa, Portugal",2025-01-14,56.2,41.1,47.5,56.2,36.5,44.3,32.2,55.4,0,0,0,,0,0,21.9,11,40.9,1028.6,35.2,6.5,119,10.2,5,,2025-01-14T07:53:38,2025-01-14T17:38:16,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08532099999,08534099999,D7126,LPST,LPMT,08536099999,LPPT,08537099999"
"Lisboa, Portugal",2025-01-15,57.8,34.7,46.1,57.8,31.1,44.3,34.6,65.6,0,0,0,,0,0,15.4,11.6,359.9,1029.1,5,6.5,126.6,10.9,5,,2025-01-15T07:53:17,2025-01-15T17:39:19,0.55,Clear,Clear conditions throughout the day.,clear-day,"08532099999,08534099999,D7126,LPST,LPMT,08536099999,LPPT,08537099999"
"Lisboa, Portugal",2025-01-16,60.1,46.9,52.8,60.1,41.7,51.7,46.5,79.6,0,0,0,,0,0,20.4,15.2,332.1,1023.3,24,6.5,72.5,6.1,5,,2025-01-16T07:52:54,2025-01-16T17:40:24,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08532099999,08534099999,D7126,LPST,LPMT,08536099999,LPPT,08537099999"
"Lisboa, Portugal",2025-01-17,59,43.7,49.6,59,37.3,46.8,40.8,73.3,0,0,0,,0,0,26.4,13.9,58.5,1024.9,8.4,6.5,125.4,10.8,5,,2025-01-17T07:52:30,2025-01-17T17:41:29,0.61,Clear,Clear conditions throughout the day.,clear-day,"08532099999,08534099999,D7126,LPST,LPMT,08536099999,LPPT,08537099999"
"Lisboa, Portugal",2025-01-18,57.5,39.1,46.8,57.5,35.7,45,39.5,76.6,0,0,0,,0,0,19.7,8.1,40.2,1025.4,23,6.2,125.7,10.9,5,,2025-01-18T07:52:03,2025-01-18T17:42:35,0.65,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"D7126,LPMT,LPPT"
"Lisboa, Portugal",2025-01-19,55.3,40.5,46.4,55.3,36.8,44.6,45.6,97.1,0.178,100,29.17,rain,0,0,17.2,10.8,79.4,1018.8,71.6,4.7,32.8,2.8,2,,2025-01-19T07:51:34,2025-01-19T17:43:41,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D7126,LPMT,LPPT"
"Lisboa, Portugal",2025-01-20,60.7,52.1,59.3,60.7,52.1,59.3,59,99.1,0.869,100,79.17,rain,0,0,20.4,15.9,190.7,1011.5,80.3,4.6,16.2,1.5,1,,2025-01-20T07:51:03,2025-01-20T17:44:48,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D7126,LPST,LPAR,LPMT,LPPT"
